REF_PARCELA,X,Y,DIRECCION_CATASTRO,ESTADO_CATASTRO,ZONA
8519802BC5981N,0.219573160626104,38.7410525800253,CL LUDWIG VAN BEETHOVEN 3 JAVEA/XABIA (ALICANTE),OK,12
6736711BC5963N,0.198595680288737,38.7560094209662,UR TOSALET 67 JAVEA/XABIA (ALICANTE),OK,12
4747516BC5944N,0.176181405118477,38.7651007061104,CL RIO CERVOL 1 JAVEA/XABIA (ALICANTE),OK,1
2065603BC5926N,0.145367725349482,38.7807832023651,CM VELL DE GATA 93 JAVEA/XABIA (ALICANTE),OK,1
3569014BC5936N,0.161498643239653,38.7848090155887,CM SORTETES 9 JAVEA/XABIA (ALICANTE),OK,10
0084920BC5907N,0.121064908584522,38.7992323853624,CL OFIUCO 2 JAVEA/XABIA (ALICANTE),OK,2
4569616BC5946N,0.172432400630762,38.78541638693,CL LIVERPOOL 9(A) JAVEA/XABIA (ALICANTE),OK,7
03082A02100508,0.121495511557068,38.7843091283264,PD VA VALLS 508 Polígono 21 Parcela 508 VALLS. JAVEA/XABIA (ALICANTE),OK,1
7435506BC5973S,0.207171574675616,38.7543873474525,CL CANTUESO 28 JAVEA/XABIA (ALICANTE),OK,12
5542602BC5954S,0.184619413734352,38.7610460696034,CM ADSUBIES 395 JAVEA/XABIA (ALICANTE),OK,1
8912404BC5981S,0.225342042504345,38.7339648890366,UR SIESTA LA 41 JAVEA/XABIA (ALICANTE),OK,12
3781810BC5938S,0.16207115992435,38.7951855656169,CL ALMEDIJAR 26 JAVEA/XABIA (ALICANTE),OK,1
9314005BC5991S,0.230371314577548,38.7363605745276,UR BALCON AL MAR F 34 JAVEA/XABIA (ALICANTE),OK,12
03082A01800494,0.104245420778431,38.7730407405564,CM COSTERES 4 Polígono 18 Parcela 494 FORANDONS. JAVEA/XABIA (ALICANTE),OK,
0023013BC5905S,0.144455171279512,38.7706118278176,CM CABANES 154 JAVEA/XABIA (ALICANTE),OK,1
5833709BC5953S,0.188856254273804,38.7517749448791,PD CM CAP MARTI 331 JAVEA/XABIA (ALICANTE),OK,12
6933002BC5963S,0.201761156751311,38.7530249046636,UR TOSALET 1099 JAVEA/XABIA (ALICANTE),OK,12
4176801BC5947N,0.166897548528711,38.7910816700423,AV DEL REI JUAN CARLOS I 2(D) JAVEA/XABIA (ALICANTE),OK,5
9019310BC5991N,0.226628845160868,38.7399397126,UR BALCON AL MAR E 138 JAVEA/XABIA (ALICANTE),OK,12
9321201BC5992S,0.23014049064508,38.7436485352785,CL CAP NEGRE 22 JAVEA/XABIA (ALICANTE),OK,12
2578945BC5927N,0.148745056917249,38.7924110922925,CL CADIZ 2 JAVEA/XABIA (ALICANTE),OK,2
0280102BC5908S,0.122247803322889,38.7939920605625,CL PENYAPARDA PROLG. 20 PARCELA 38 GARROFERAL JAVEA/XABIA (ALICANTE),OK,2
0781709BC5908S,0.129776921681567,38.7942638409951,CL VEDAT 9 . JAVEA/XABIA (ALICANTE),OK,2
5734606BC5973S,0.209430245488767,38.7536612994564,PD CM CAP MARTI 366 JAVEA/XABIA (ALICANTE),OK,12
6731026BC5963S,0.19950953784261,38.7518850293547,CL TULIPAN 2 JAVEA/XABIA (ALICANTE),OK,12
2773605BC5927S,0.153637151454208,38.7877066388328,CL BURGOS 3 JAVEA/XABIA (ALICANTE),OK,2
4024710BC5932S,0.167791326716321,38.7437973090079,UR CANSALADES 50 JAVEA/XABIA (ALICANTE),OK,12
9120503BC5991N,0.227332477878084,38.7408206945242,CL CLAUDIO MONTEVERDI 2 JAVEA/XABIA (ALICANTE),OK,12
8821024BC5982S,0.223164220261788,38.7422378792028,UR BALCON AL MAR E 67(E) JAVEA/XABIA (ALICANTE),OK,12
7926104BC5972N,0.212981982803882,38.7473543656389,UR TOSALET 719 JAVEA/XABIA (ALICANTE),OK,12
4842302BC5944S,0.17706403600866,38.7615913640408,CL RICARDO GRAU 14 JAVEA/XABIA (ALICANTE),OK,1
8525305BC5982N,0.219196702181596,38.7487199361601,CL DENTOL 5 JAVEA/XABIA (ALICANTE),OK,12
6728009BC5962N,0.199172140265295,38.7477280139556,PD CM CAP MARTI 127(C) JAVEA/XABIA (ALICANTE),OK,12
7734502BC5973S,0.20962527331871,38.7548248407712,UR TOSCAL 302 JAVEA/XABIA (ALICANTE),OK,12
6933003BC5963S,0.201413555263171,38.7528456669824,UR TOSALET 1098 JAVEA/XABIA (ALICANTE),OK,12
8518212BC5981N,0.222149810410416,38.7396767869625,UR BALCON AL MAR D 111 JAVEA/XABIA (ALICANTE),OK,12
5144705BC5954S,0.180044706176462,38.7626486436286,CL JUAN DE BORGOÑA 6 JAVEA/XABIA (ALICANTE),OK,1
8619046BC5981N,0.219172444352445,38.7403867023858,CL LUDWIG VAN BEETHOVEN 20 JAVEA/XABIA (ALICANTE),OK,12
3412703BC5971S,0.207253349428888,38.7347056836562,CL RASCLO 2 JAVEA/XABIA (ALICANTE),OK,12
4072003BC5947S,0.167006132214203,38.7873818544988,AV PALMELA DE 45 JAVEA/XABIA (ALICANTE),OK,8
0280104BC5908S,0.123030685592938,38.7938683829294,CL PENYAPARDA PROLG. 16 PARCELA 46 GARROFERAL JAVEA/XABIA (ALICANTE),OK,2
4983005BC5948S,0.177340958704735,38.7972942533784,CL CASTELL DE GUADALEST 26 JAVEA/XABIA (ALICANTE),OK,6
7226406BC5972N,0.206525219044935,38.7462131388062,UR COSTA NOVA PANORAMA 36 JAVEA/XABIA (ALICANTE),OK,12
4836828BC5943N,0.176482667955082,38.754930732789,CL RUFINO TAMAYO 8 JAVEA/XABIA (ALICANTE),OK,1
2949211BC5934N,0.156874506654409,38.7669040383863,CL RIO CINCA 9 FINCA RESULTANTE Nº96 JAVEA/XABIA (ALICANTE),OK,1
4747517BC5944N,0.176453357441217,38.7650007011357,CL RIO ALFAMBRA 1 JAVEA/XABIA (ALICANTE),OK,1
8724103BC5982S,0.222954687867773,38.7459139796405,CL JOAQUIN RODRIGO 38 JAVEA/XABIA (ALICANTE),OK,12
6331402BC5963S,0.195407042817388,38.7514206195017,CL ENEBRO 21(F) JAVEA/XABIA (ALICANTE),OK,12
5629710BC5952N,0.186187292660935,38.7487060366699,CL TOULUSE LAUTREC 6 JAVEA/XABIA (ALICANTE),OK,12
5125816BC5952N,0.181418281294745,38.7463922953859,CL JUAN CORDERO 2 FINCA RESULTANTE M4K UE1 JAVEA/XABIA (ALICANTE),OK,12
6131410BC5963S,0.193245625579699,38.750266933934,UR TOSALET 217 JAVEA/XABIA (ALICANTE),OK,12
5384107BC5958S,0.181419764544513,38.7985383246173,CL CUESTA SAN ANTONIO 40 JAVEA/XABIA (ALICANTE),OK,6
5939603BC5953N,0.189780492576879,38.75842089525,CL PERERA LA 14 JAVEA/XABIA (ALICANTE),OK,12
5439602BC5953N,0.183816377535827,38.7575685455757,CL RAFAEL 3 JAVEA/XABIA (ALICANTE),OK,1
9388917BC4998N,0.113380056567278,38.7994157497146,CL TAURO 9 JAVEA/XABIA (ALICANTE),OK,2
6627702BC5952N,0.190622941137083,38.7480125165222,UR TOSALET 298 JAVEA/XABIA (ALICANTE),OK,12
1733303BC5913S,0.142392831239162,38.7525394652664,CL BENITO PEREZ GALDOS 14 JAVEA/XABIA (ALICANTE),OK,1
11953A1BC5907N,0.131730976950523,38.7907988148537,CL PIC DE LA BATALLA 14 JAVEA/XABIA (ALICANTE),OK,2
5125814BC5952N,0.181890559828877,38.7464620732439,CL ALBERTO DURERO 74 FINCA RESULTANTE M6N UE1 JAVEA/XABIA (ALICANTE),OK,12
4840522BC5943N,0.177422310174539,38.7577411289031,CL ALBERTO BURRI 14 AR-32 PARCELA 02 JAVEA/XABIA (ALICANTE),OK,1
6542532BC5964S,0.196579582843585,38.7604132164231,PD CM CAP MARTI 488 JAVEA/XABIA (ALICANTE),OK,12
2229323BC5922N,0.14684114309813,38.7479103327967,CL WILLIAM SHAKESPEARE 12 JAVEA/XABIA (ALICANTE),OK,1
8812816BC5981S,0.225005355397962,38.7352427222073,UR SIESTA LA 23 JAVEA/XABIA (ALICANTE),OK,12
2239622BC5923N,0.148305171824447,38.7544995906199,CL GONZALO DE BERCEO 11 JAVEA/XABIA (ALICANTE),OK,1
7828509BC5972N,0.211835340284617,38.7481697420329,CL DE L'ALFABEGA 15 JAVEA/XABIA (ALICANTE),OK,12
3981101BC5938S,0.163635014372405,38.7955591629641,CL ALMUDAINA 24 JAVEA/XABIA (ALICANTE),OK,1
4840524BC5943N,0.177952573289534,38.7581078323136,CL JUAN ECHEVERRIA 6(A) AR-32 PARCELA 08 JAVEA/XABIA (ALICANTE),OK,1
0011012BC5955S,0.179775215734426,38.7794886393399,CM MORERS 1 JAVEA/XABIA (ALICANTE),OK,1
7015718BC5971S,0.203707781882441,38.7363746362025,CL PASSARELL 69 JAVEA/XABIA (ALICANTE),OK,12
4273502BC5947S,0.168987158991178,38.7883327237246,CL D'EUGENI D'ORS 14 JAVEA/XABIA (ALICANTE),OK,8
9018005BC5991N,0.226412422345518,38.7396851919816,CL CARL NIELSEN 1 JAVEA/XABIA (ALICANTE),OK,12
6533706BC5963S,0.197142933017659,38.7533448988638,CL ARC 3 JAVEA/XABIA (ALICANTE),OK,12
2622308BC5922S,0.15308258977466,38.7417657480419,CL LAGO LADOGA 22 JAVEA/XABIA (ALICANTE),OK,1
6947817BC5964N,0.200012181881805,38.7659430097391,CL ARENAL-MONTAÑAR 25(A) JAVEA/XABIA (ALICANTE),OK,11
7136004BC5973N,0.203139903916167,38.7561242847582,UR TOSALET 1156 JAVEA/XABIA (ALICANTE),OK,12
6836014BC5963N,0.199557401209575,38.75614375276,UR TOSALET 176 JAVEA/XABIA (ALICANTE),OK,12
6241019BC5964S,0.193210498577776,38.75955613134,CL FLOR DE NEU LA 30(C) JAVEA/XABIA (ALICANTE),OK,12
03082A01500138,0.13435042754791,38.7626837737039,CM TARRAULLA 49 Polígono 15 Parcela 138 TARRAULA. JAVEA/XABIA (ALICANTE),OK,1
7027604BC5972N,0.203819415258734,38.747571071005,PD CM CAP MARTI 22(B) JAVEA/XABIA (ALICANTE),OK,12
5834207BC5953S,0.188788286520523,38.7537592499992,CM ADSUBIES 330 JAVEA/XABIA (ALICANTE),OK,12
7735505BC5973S,0.210393403411544,38.7546770559879,CL CEBA 9 JAVEA/XABIA (ALICANTE),OK,12
8810311BC5981S,0.224676440738242,38.7340349372974,UR SIESTA LA 36(D) JAVEA/XABIA (ALICANTE),OK,12
8814005BC5981S,0.22400826422777,38.7364851307884,UR BALCON AL MAR C 49 JAVEA/XABIA (ALICANTE),OK,12
8515605BC5981S,0.22097017114872,38.7372046425154,CL JOHANNES BRAHNS 47 JAVEA/XABIA (ALICANTE),OK,12
1635116BC5913S,0.140449439605036,38.7518138397817,CL PLATON 19 JAVEA/XABIA (ALICANTE),OK,1
8628702BC5982N,0.220008687483526,38.7494144326777,CL TRUITA 22 JAVEA/XABIA (ALICANTE),OK,12
5246205BC5954N,0.181516003270177,38.7645551397935,CM ADSUBIES 32 JAVEA/XABIA (ALICANTE),OK,1
0084909BC5908N,0.121056999006431,38.7988343431336,CL OCTANTE 8 JAVEA/XABIA (ALICANTE),OK,2
5246307BC5954N,0.182882208280154,38.7647061285661,CL FRANCISCO HERRERA 13 JAVEA/XABIA (ALICANTE),OK,1
2267957BC5926N,0.145017322060133,38.7834519104576,CL COLOMBIA 23 JAVEA/XABIA (ALICANTE),OK,1
8525359BC5982S,0.223450996783388,38.7465045455878,CL JOAQUIN RODRIGO 49 JAVEA/XABIA (ALICANTE),OK,12
5835104BC5953N,0.188374904475014,38.7547848381991,CM ADSUBIES 36(A) JAVEA/XABIA (ALICANTE),OK,12
8810310BC5981S,0.224538744675038,38.7338599453064,CL JUAN CARLOS PAU 4 JAVEA/XABIA (ALICANTE),OK,12
8619041BC5981N,0.21871347709231,38.7393012176899,UR BALCON AL MAR D 41 JAVEA/XABIA (ALICANTE),OK,12
5481721BC5958S,0.181691540731311,38.7959945362797,CL BARTOLOME ROS 8 JAVEA/XABIA (ALICANTE),OK,6
1533903BC5913S,0.139999799968526,38.7523411336243,CL VIRGILIO 5 JAVEA/XABIA (ALICANTE),OK,1
8414432BC5981S,0.217667773954258,38.7370593584254,UR BALCON AL MAR B 73 JAVEA/XABIA (ALICANTE),OK,12
8610001BC5981S,0.221290074204637,38.7348486213396,UR BALCON AL MAR A 33 JAVEA/XABIA (ALICANTE),OK,12
5939401BC5953N,0.190777642143249,38.7583798383452,CM ADSUBIES 260 JAVEA/XABIA (ALICANTE),OK,12
2375104BC5927N,0.14839691387528,38.7916989663733,CM DELS CASTELLANS 45 JAVEA/XABIA (ALICANTE),OK,2
1731314BC5913S,0.142192436602348,38.7496911231463,CL JEAN GENET 28 JAVEA/XABIA (ALICANTE),OK,1
5936018BC5953N,0.189907903688527,38.7557920473904,CL CLAVELLINES 17 JAVEA/XABIA (ALICANTE),OK,12
3764407BC5937S,0.163353907043338,38.7887185380306,CL SANT BONAVENTURA 7 JAVEA/XABIA (ALICANTE),OK,3
7620101BC5972S,0.208989172844815,38.7418227336862,UR COSTA NOVA PLA 89 JAVEA/XABIA (ALICANTE),OK,12
4840523BC5943N,0.17773128507471,38.7577987785453,CL JUAN ECHEVERRIA 6 AR-32 PARCELA 05 JAVEA/XABIA (ALICANTE),OK,1
2950515BC5935S,0.157469764920304,38.7680299220271,CL RIO CARBO 4 FINCA RESULTANTE N¦142 JAVEA/XABIA (ALICANTE),OK,1
2741704BC5924S,0.151934862378328,38.7592826715998,CL MAR BLANCO 5 JAVEA/XABIA (ALICANTE),OK,1
7633627BC5973S,0.209533423491592,38.7523978507426,CL JOLIVERT DEL 10 JAVEA/XABIA (ALICANTE),OK,12
6229507BC5962N,0.19431133985647,38.7491948353057,UR TOSALET 249 JAVEA/XABIA (ALICANTE),OK,12
8619033BC5981N,0.219067336686886,38.7391673835533,CL JOHANN SEBASTIAN BACH 7 JAVEA/XABIA (ALICANTE),OK,12
7333022BC5973S,0.206278636508299,38.7532509866932,PD CM CAP MARTI 503(D) JAVEA/XABIA (ALICANTE),OK,12
0281204BC5908S,0.123520095948897,38.7946860496702,CL PIC DE REBALSADORS 34 PARCELA 49 GARROFERAL JAVEA/XABIA (ALICANTE),OK,2
4837811BC5943N,0.176695354472328,38.7562839480648,CL RUFINO TAMAYO 18 JAVEA/XABIA (ALICANTE),OK,1
8617802BC5981N,0.221146588467486,38.7396977918133,UR BALCON AL MAR D 131 JAVEA/XABIA (ALICANTE),OK,12
1526110BC5912N,0.1398068869381,38.7453268741262,CL POLICLETO 4 JAVEA/XABIA (ALICANTE),OK,1
2546022BC5924N,0.150313844739192,38.763378052711,CL MAR DE BERING 4 JAVEA/XABIA (ALICANTE),OK,1
4182030BC5948S,0.167911634235595,38.7956407273326,CL PUIG MOLINS 29 JAVEA/XABIA (ALICANTE),OK,1
03082A00400315,0.166623552827196,38.8002314960546,CM MOLINS 23 Polígono 4 Parcela 315 LA PLANA. JAVEA/XABIA (ALICANTE),OK,1
7226404BC5972N,0.205689203305778,38.746522616032,UR COSTA NOVA PANORAMA 34 JAVEA/XABIA (ALICANTE),OK,12
1195338BC5907N,0.129305633356412,38.7895172698733,CL CAMPANILLES 1 JAVEA/XABIA (ALICANTE),OK,2
3981120BC5938S,0.164325015024147,38.795624303435,CL ALMUDAINA 14 JAVEA/XABIA (ALICANTE),OK,1
6139405BC5963N,0.193167236688271,38.758225935641,CL ANEMONE 8 JAVEA/XABIA (ALICANTE),OK,12
8410108BC5981S,0.219172207059363,38.7333186892631,UR BALCON AL MAR A 112 JAVEA/XABIA (ALICANTE),OK,12
1170503BC5917S,0.135081762210962,38.7852060964925,CL MAURITANIA 12 JAVEA/XABIA (ALICANTE),OK,1
9416311BC5991N,0.230835002525382,38.7386379903094,CL HENRY PURCELL 8 JAVEA/XABIA (ALICANTE),OK,12
7333010BC5973S,0.206507151495666,38.7524303789429,UR TOSCAL 232 JAVEA/XABIA (ALICANTE),OK,12
8919210BC5981N,0.225860570132462,38.7400575118288,CL MAURICE RAVEL 6 JAVEA/XABIA (ALICANTE),OK,12
2650108BC5925S,0.151655399750964,38.7671385761415,CL RIO CINCA 36 FINCA RESULTANTE Nº118 JAVEA/XABIA (ALICANTE),OK,1
5183023BC5958S,0.180145511716525,38.7972258039028,CL CUESTA SAN ANTONIO 5 JAVEA/XABIA (ALICANTE),OK,6
1642926BC5914S,0.141072038747336,38.7603568683812,CL ELSA MORANTE 13 JAVEA/XABIA (ALICANTE),OK,1
3533919BC5933S,0.165245977904896,38.7519106609459,CL LAGO GINEBRA 2 PARCELA RESULTANTE N¦8 JAVEA/XABIA (ALICANTE),OK,1
0017015BC5905S,0.133711596150106,38.7738544003772,CM CATARROJES 3 JAVEA/XABIA (ALICANTE),OK,1
9590204BC4999S,0.114278244441935,38.8028531722132,CL CANCER 11 JAVEA/XABIA (ALICANTE),OK,2
2650101BC5925S,0.15074454078654,38.7675671820132,CL RIO CARBO 39 FINCA RESULTANTE Nº122 JAVEA/XABIA (ALICANTE),OK,1
7934703BC5973S,0.212821054961573,38.7540578655517,UR TOSCAL 364 JAVEA/XABIA (ALICANTE),OK,12
7616005BC5971N,0.210601986299707,38.7376260126991,UR COSTA NOVA AMBOLO 578 JAVEA/XABIA (ALICANTE),OK,12
1836931BC5913N,0.143032787408275,38.7543777159775,CL BENITO PEREZ GALDOS 4 JAVEA/XABIA (ALICANTE),OK,1
7015728BC5961N,0.203035507288094,38.7374457071514,CL VOLTOR 9 JAVEA/XABIA (ALICANTE),OK,12
4072817BC5937S,0.166339114031204,38.7878364029502,CM DE LES TAPIES 11 JAVEA/XABIA (ALICANTE),OK,8
6624220BC5962S,0.198884752051538,38.7452941651636,CL MILA 56 JAVEA/XABIA (ALICANTE),OK,12
7429612BC5972N,0.206117001824202,38.7492294600691,UR ENTREPINOS 57 JAVEA/XABIA (ALICANTE),OK,12
2035814BC5923S,0.14499590777361,38.7526442323017,CL LLUCA 24 JAVEA/XABIA (ALICANTE),OK,1
7524105BC5972S,0.208386186977536,38.7457758072303,CL ROGET 7 JAVEA/XABIA (ALICANTE),OK,12
7711922BC5971S,0.211881884268469,38.7351964506351,CL AVUITARDA L' 35 JAVEA/XABIA (ALICANTE),OK,12
6442017BC5964S,0.194988523590976,38.7608161110257,PD CM CAP MARTI 304 JAVEA/XABIA (ALICANTE),OK,12
1833117BC5913S,0.142846708891873,38.751628467882,CL BENITO PEREZ GALDOS 13 JAVEA/XABIA (ALICANTE),OK,1
2074733BC5917S,0.141261136424561,38.7888137231174,CL LERIDA 8 JAVEA/XABIA (ALICANTE),OK,2
9111018BC5991S,0.227847080350053,38.7344461877807,CL FRANCESCO ARAJA 23 JAVEA/XABIA (ALICANTE),OK,12
3830304BC5933S,0.166928530551283,38.7496523883256,CL LAGO VICTORIA 1 JAVEA/XABIA (ALICANTE),OK,1
0677406BC5907N,0.128513464279613,38.7924175867168,CL MONTGO 23 JAVEA/XABIA (ALICANTE),OK,2
6142013BC5964S,0.190765047549062,38.7603702503447,CM ADSUBIES 431(A) JAVEA/XABIA (ALICANTE),OK,12
3869203BC5936N,0.164566076499835,38.785300223838,CL DEL GUERRILLER GROC DE SA 1 JAVEA/XABIA (ALICANTE),OK,9
6533701BC5963S,0.195827978142291,38.7535734340761,CL BELLADONA 8 JAVEA/XABIA (ALICANTE),OK,12
8027810BC5972N,0.213555762405998,38.7483797245695,CL DE L'ALFABEGA 32 JAVEA/XABIA (ALICANTE),OK,12
6229503BC5962N,0.19270128171541,38.7491578564158,CL SAUCE 11 JAVEA/XABIA (ALICANTE),OK,12
8525330BC5982N,0.220434127915471,38.7476206872258,CL DENTOL 12 JAVEA/XABIA (ALICANTE),OK,12
1731336BC5913S,0.139819282016138,38.7502713217895,CL JEAN GENET 44 JAVEA/XABIA (ALICANTE),OK,1
3983513BC5938S,0.165548041730834,38.7969603446759,CL ALMORADI 3 JAVEA/XABIA (ALICANTE),OK,1
8916010BC5981N,0.224819165721372,38.737484718591,UR BALCON AL MAR C 54 JAVEA/XABIA (ALICANTE),OK,12
2031903BC5923S,0.149241309924864,38.7497795684155,CL GIOVANNI BOCACCIO 3 JAVEA/XABIA (ALICANTE),OK,1
4051006BC5945S,0.168389450647413,38.7682412535516,CL IBN AL-ABBAR 7 JAVEA/XABIA (ALICANTE),OK,1
8529002BC5982N,0.219794004464302,38.7499154731449,CL TRUITA 24 JAVEA/XABIA (ALICANTE),OK,12
6033001BC5953S,0.19045150436212,38.7543238016329,CL BALADRE 7 JAVEA/XABIA (ALICANTE),OK,12
5837813BC5953N,0.187961878795495,38.7556603367999,CM ADSUBIES 385(B) JAVEA/XABIA (ALICANTE),OK,12
2950722BC5925S,0.155833917469985,38.7672416846865,CL RIO CINCA 14 FINCA RESULTANTE Nº107 JAVEA/XABIA (ALICANTE),OK,1
6526514BC5962N,0.195836845804853,38.7458568186954,UR TOSALET 480 JAVEA/XABIA (ALICANTE),OK,12
6849104BC5964N,0.199898768108582,38.7676278397345,CL ARENAL-MONTAÑAR 118 JAVEA/XABIA (ALICANTE),OK,11
5530303BC5952N,0.185351689896134,38.7500328059308,PD CA CANSALA 144 JAVEA/XABIA (ALICANTE),OK,12
2650110BC5925S,0.150740711668224,38.7672208599103,CL RIO CINCA 40 FINCA RESULTANTE Nº120 JAVEA/XABIA (ALICANTE),OK,1
7429608BC5972N,0.207321324679114,38.7484564229196,UR ENTREPINOS 43 JAVEA/XABIA (ALICANTE),OK,12
3216615BC5931N,0.161831636516717,38.7382564649364,CL HANS HOLBEIN 29 JAVEA/XABIA (ALICANTE),OK,12
5941521BC5954S,0.189911746505098,38.7596095992808,CL CAMPANETA LA 33 JAVEA/XABIA (ALICANTE),OK,12
2078114BC5917N,0.142969680864729,38.7918749100716,CL DON BENITO 4 JAVEA/XABIA (ALICANTE),OK,2
6932602BC5963S,0.20133615928629,38.7522115318109,UR TOSALET 189 JAVEA/XABIA (ALICANTE),OK,12
9322009BC5992S,0.228011961982523,38.7429211604653,CL LUCIANO BERIO 2 JAVEA/XABIA (ALICANTE),OK,12
9016804BC5981N,0.225830871552001,38.738777192676,UR BALCON AL MAR G 45 JAVEA/XABIA (ALICANTE),OK,12
6527517BC5962N,0.195667282508509,38.7469206329049,UR TOSALET 405 JAVEA/XABIA (ALICANTE),OK,12
1179419BC5917N,0.13286422911149,38.7939145705241,CL DE MONTEMAJOR 10 JAVEA/XABIA (ALICANTE),OK,2
0018002BC5905S,0.145891955646113,38.7740851023686,CM CLOT 1 JAVEA/XABIA (ALICANTE),OK,1
0012023BC5905S,0.138764726420934,38.7764370991955,CM BARRANQUERES LES 8 JAVEA/XABIA (ALICANTE),OK,1
5744020BC5954S,0.185756316701713,38.7624159609371,CL ARBORCER 1 JAVEA/XABIA (ALICANTE),OK,12
03082A02100451,0.119063430815981,38.7828386406244,CM VELL DE GATA 174 Polígono 21 Parcela 451 VALLS. JAVEA/XABIA (ALICANTE),OK,1
2375140BC5927N,0.147889049345066,38.7916456562937,CM DELS CASTELLANS 49 JAVEA/XABIA (ALICANTE),OK,2
3979004BC5937N,0.164920386929895,38.7944274671159,CL ALFAFARA 1 JAVEA/XABIA (ALICANTE),OK,1
0084970BC5908N,0.120838331831581,38.8000151033689,CL DE L'ERMITA 40 JAVEA/XABIA (ALICANTE),OK,2
7046008BC5974N,0.202602152091558,38.7644394274484,CL ARENAL-MONTAÑAR 97 JAVEA/XABIA (ALICANTE),OK,11
4729002BC5942N,0.175971316022266,38.7495487772402,CL JEAN ARP 22 JAVEA/XABIA (ALICANTE),OK,12
7529019BC5972N,0.20652338223878,38.7503470686308,CL DE LA VIOLETA 27 JAVEA/XABIA (ALICANTE),OK,12
4938008BC5943N,0.178635855115605,38.757177996847,UR ADSUBIA TOSCAMA 30 JAVEA/XABIA (ALICANTE),OK,1
6937004BC5963N,0.201049562193978,38.7573557026008,UR TOSALET 1148 JAVEA/XABIA (ALICANTE),OK,12
5827203BC5952N,0.189843345816791,38.7478753770496,UR TOSALET 340 JAVEA/XABIA (ALICANTE),OK,12
5333303BC5953S,0.183332932517076,38.7536430288213,CL EDGAR DEGAS 111 JAVEA/XABIA (ALICANTE),OK,12
9019305BC5991N,0.226920868816374,38.7410914780436,CL CLAUDIO MONTEVERDI 7 JAVEA/XABIA (ALICANTE),OK,12
1179444BC5918S,0.13303425289171,38.7940326233854,CL DEL PIC D'ESPADA 9 JAVEA/XABIA (ALICANTE),OK,2
5939412BC5953N,0.190531059007418,38.7573413400389,PD CM CAP MARTI 380 JAVEA/XABIA (ALICANTE),OK,12
9218031BC5991N,0.229058354592515,38.7416063712553,CL WOLFGANG AMADEUS MOZART 7 JAVEA/XABIA (ALICANTE),OK,12
4842332BC5944S,0.177212559391184,38.7611629548446,CL RICARDO GRAU 10 JAVEA/XABIA (ALICANTE),OK,1
9115801BC5991N,0.226435569414548,38.7380051163568,UR BALCON AL MAR F 42 JAVEA/XABIA (ALICANTE),OK,12
4836814BC5943N,0.175705016127762,38.7552101390271,CL ANGELO NARDI 6 JAVEA/XABIA (ALICANTE),OK,1
1195327BC5917S,0.135037845591703,38.7882887007146,CR DE JESUS POBRE 84 JAVEA/XABIA (ALICANTE),OK,2
7228009BC5972N,0.205704358370525,38.7483464857738,CR GUARDIA LA 85 JAVEA/XABIA (ALICANTE),OK,12
2578953BC5927N,0.14763932686974,38.7925630910534,CL CORDOBA 4 JAVEA/XABIA (ALICANTE),OK,2
9217034BC5991N,0.226002272917515,38.7392615576949,UR BALCON AL MAR G 48 JAVEA/XABIA (ALICANTE),OK,12
4944321BC5944S,0.178898976275658,38.7617304846781,CL PEDRO BERRUGUETE 38 JAVEA/XABIA (ALICANTE),OK,1
8919212BC5981N,0.225529726306671,38.7404052573635,CL MAURICE RAVEL 109 JAVEA/XABIA (ALICANTE),OK,12
7828513BC5972N,0.210444182083969,38.748036880993,CL DE L'ALFABEGA 7(A) JAVEA/XABIA (ALICANTE),OK,12
7316013BC5971N,0.204922877492418,38.7378308139644,CL SISET DEL 5 JAVEA/XABIA (ALICANTE),OK,12
3070052BC5936N,0.156264068682559,38.7848495774434,CM VELL DE GATA 18 JAVEA/XABIA (ALICANTE),OK,2
8815604BC5981S,0.223724932840811,38.7367943589387,UR BALCON AL MAR C 42 JAVEA/XABIA (ALICANTE),OK,12
6939321BC5963N,0.201238712521266,38.758563351723,UR TOSALET 1236 JAVEA/XABIA (ALICANTE),OK,12
7039324BC5973N,0.202189949988805,38.7580391837155,PD CM CAP MARTI 483 JAVEA/XABIA (ALICANTE),OK,12
8513030BC5981S,0.222121685715258,38.7366391200384,UR BALCON AL MAR B 25 JAVEA/XABIA (ALICANTE),OK,12
7331406BC5973S,0.206840836543644,38.751107668123,UR TOSALET 816 JAVEA/XABIA (ALICANTE),OK,12
7921522BC5972S,0.213922606896036,38.7433303075543,CL SERRANET DEL 1 JAVEA/XABIA (ALICANTE),OK,12
5329205BC5952N,0.183506110161312,38.7490855704074,PD CA CANSALA 146(A) JAVEA/XABIA (ALICANTE),OK,12
9421702BC5992S,0.230564042644743,38.7431402639244,CL CAP NEGRE 58 JAVEA/XABIA (ALICANTE),OK,12
8109416BC5980N,0.216694795574369,38.7323506320171,UR COSTA NOVA AMBOLO 27 JAVEA/XABIA (ALICANTE),OK,12
5743509BC5954S,0.187442659805783,38.7605704729932,CL PARRA 18 JAVEA/XABIA (ALICANTE),OK,12
5834206BC5935S,0.188916091210434,38.7534343844134,CM ADSUBIES 329 JAVEA/XABIA (ALICANTE),OK,12
3936509BC5943N,0.168817948719853,38.7554423132248,CL LAGO SUPERIOR 2 JAVEA/XABIA (ALICANTE),OK,1
