N_Fijo,CODIGO_VT,Ref_Catastral_Fin,AFORO,VALORCATASTRAL,COEFICIENTE_CATASTRAL,TASA_VIVIENDA,PLUS_VIVIENDA_TURISTICA,TASA_TOTAL,VALORCATASTRAL_NUM,COEFICIENTE_CATASTRAL_NUM,TASA_VIVIENDA_NUM,TASA_TOTAL_NUM,FINCA,HOJA,INMUEBLE,CONTROL,HOJA_BASE,ZONA
1002996,508747,7145004BC5974S0008HM,2,"33.330,01","0,581","130,23",40,"170,23",33330.01,0.581,130.23,170.23,7145004,BC5974S,0008,HM,BC5974,Portitxol / Toscal / Trencall
1008409,475322,5227002BC5957N0073JP,2,"33.697,48","0,587","130,29",40,"170,29",33697.48,0.587,130.29,170.29,5227002,BC5957N,0073,JP,BC5957,Arenal / Canal / Montañar
1025025,463670,4775402BC5947N0012PO,2,"34.133,60","0,595","130,35",40,"170,35",34133.6,0.595,130.35,170.35,4775402,BC5947N,0012,PO,BC5947,Casco urbano / Pueblo
1031490,474467,5747209BC5954N0011TU,2,"35.013,89","0,610","130,49",40,"170,49",35013.89,0.61,130.49,170.49,5747209,BC5954N,0011,TU,BC5954,Arenal / Canal / Montañar
1022633,460991,5562001BC5956S0087KS,2,"35.501,04","0,619","130,57",40,"170,57",35501.04,0.619,130.57,170.57,5562001,BC5956S,0087,KS,BC5956,Arenal / Canal / Montañar
10000465,502206,4475719BC5947N0007OU,2,"35.622,80","0,621","130,59",40,"170,59",35622.8,0.621,130.59,170.59,4475719,BC5947N,0007,OU,BC5947,Casco urbano / Pueblo
1002350,487598,6947811BC5964N0001PR,2,"35.976,09","0,627","130,64",40,"170,64",35976.09,0.627,130.64,170.64,6947811,BC5964N,0001,PR,BC5964,Puerto / Aduanas
1012040,462237,0084939BC4998N0001OE,2,"36.195,50","0,631","130,68",40,"170,68",36195.5,0.631,130.68,170.68,0084939,BC4998N,0001,OE,BC4998,Les Fonts / Castellans
1023843,499521,5463703BC5956S0135BQ,2,"36.720,36","0,640","130,76",40,"170,76",36720.36,0.64,130.76,170.76,5463703,BC5956S,0135,BQ,BC5956,Arenal / Canal / Montañar
1026502,479913,5750201BC5955S0022PJ,2,"38.066,87","0,663","130,97",40,"170,97",38066.87,0.663,130.97,170.97,5750201,BC5955S,0022,PJ,BC5955,Arenal / Canal / Montañar
1004568,446954,9315418BC5991S0001YL,2,"38.798,02","0,676","131,09",40,"171,09",38798.02,0.676,131.09,171.09,9315418,BC5991S,0001,YL,BC5991,Costa Nova / Balcón al Mar / Ambolo
1002741,447090,6749501BC5964N0035OY,2,"42.183,79","0,735","131,62",40,"171,62",42183.79,0.735,131.62,171.62,6749501,BC5964N,0035,OY,BC5964,Puerto / Aduanas
1030942,509697,3576406BC5937N0003WX,2,"46.146,13","0,804","132,24",40,"172,24",46146.13,0.804,132.24,172.24,3576406,BC5937N,0003,WX,BC5937,Casco urbano / Pueblo
1003503,467593,6251302BC5965S0042ES,2,"50.254,68","0,876","132,88",40,"172,88",50254.68,0.876,132.88,172.88,6251302,BC5965S,0042,ES,BC5965,Puerto / Aduanas
1015364,480448,2963072BC5926S0001KU,2,"50.687,76","0,883","132,95",40,"172,95",50687.76,0.883,132.95,172.95,2963072,BC5926S,0001,KU,BC5926,Rafalet / Lluca / Covatelles
1018262,456439,2344901BC5924S0001QL,2,"51.541,78","0,898","133,08",40,"173,08",51541.78,0.898,133.08,173.08,2344901,BC5924S,0001,QL,BC5924,Rafalet / Lluca / Covatelles
1013802,463841,5373001BC5957S0047MQ,2,"54.123,42","0,943","133,49",40,"173,49",54123.42,0.943,133.49,173.49,5373001,BC5957S,0047,MQ,BC5957,Arenal / Canal / Montañar
1012585,505971,5333317BC5953S0001QF,2,"56.346,54","0,982","133,84",40,"173,84",56346.54,0.982,133.84,173.84,5333317,BC5953S,0001,QF,BC5953,Arenal / Canal / Montañar
1010390,472216,2863116BC5926S0001PU,2,"60.120,62","1,048","134,43",40,"174,43",60120.62,1.048,134.43,174.43,2863116,BC5926S,0001,PU,BC5926,Rafalet / Lluca / Covatelles
1017085,464064,7233013BC5973S0001PX,2,"60.266,86","1,050","134,45",40,"174,45",60266.86,1.05,134.45,174.45,7233013,BC5973S,0001,PX,BC5973,Tosalet / Cap Martí
1017635,434552,2281004BC5928S0001PK,2,"61.554,35","1,073","134,65",40,"174,65",61554.35,1.073,134.65,174.65,2281004,BC5928S,0001,PK,BC5928,Rafalet / Lluca / Covatelles
1010451,492428,3776717BC5937N0004WM,2,"61.605,04","1,074","134,66",40,"174,66",61605.04,1.074,134.66,174.66,3776717,BC5937N,0004,WM,BC5937,Casco urbano / Pueblo
1004718,455209,0016011BC5955S0001MW,2,"62.113,55","1,082","134,74",40,"174,74",62113.55,1.082,134.74,174.74,0016011,BC5955S,0001,MW,BC5955,Arenal / Canal / Montañar
1023090,493950,1635117BC5913S0001LZ,2,"63.545,59","1,107","134,97",40,"174,97",63545.59,1.107,134.97,174.97,1635117,BC5913S,0001,LZ,BC5913,Montgó / Toscamar
1017253,476288,7435505BC5973S0001WX,2,"64.561,82","1,125","135,13",40,"175,13",64561.82,1.125,135.13,175.13,7435505,BC5973S,0001,WX,BC5973,Tosalet / Cap Martí
1011846,478072,0677423BC5907N0001AI,2,"64.951,57","1,132","135,19",40,"175,19",64951.57,1.132,135.19,175.19,0677423,BC5907N,0001,AI,BC5907,Montgó / Toscamar
1011174,495451,5372012BC5957S0004DH,2,"67.076,20","1,169","135,52",40,"175,52",67076.2,1.169,135.52,175.52,5372012,BC5957S,0004,DH,BC5957,Arenal / Canal / Montañar
1003772,461836,8516409BC5981N0001BU,2,"67.526,32","1,177","135,59",40,"175,59",67526.32,1.177,135.59,175.59,8516409,BC5981N,0001,BU,BC5981,Portitxol / Toscal / Trencall
1004417,49812,9317610BC5991N0001ZA,2,"70.712,52","1,232","136,09",40,"176,09",70712.52,1.232,136.09,176.09,9317610,BC5991N,0001,ZA,BC5991,Costa Nova / Balcón al Mar / Ambolo
1018195,477388,9285211BC4998N0001RE,2,"71.793,78","1,251","136,26",40,"176,26",71793.78,1.251,136.26,176.26,9285211,BC4998N,0001,RE,BC4998,Les Fonts / Castellans
1005863,434477,9490803BC4999S0001MT,2,"76.263,01","1,329","136,96",40,"176,96",76263.01,1.329,136.96,176.96,9490803,BC4999S,0001,MT,BC4999,Les Fonts / Castellans
1004210,461654,9021804BC5982S0001IO,2,"76.437,68","1,332","136,99",40,"176,99",76437.68,1.332,136.99,176.99,9021804,BC5982S,0001,IO,BC5982,Costa Nova / Balcón al Mar / Ambolo
1013627,451569,3981121BC5938S0001QX,2,"77.114,66","1,344","137,10",40,"177,10",77114.66,1.344,137.1,177.1,3981121,BC5938S,0001,QX,BC5938,Casco urbano / Pueblo
1009952,457827,5227508BC5952N0001JS,2,"78.046,00","1,360","137,24",40,"177,24",78046.0,1.36,137.24,177.24,5227508,BC5952N,0001,JS,BC5952,Arenal / Canal / Montañar
1013752,461815,3981103BC5938S0001IX,2,"79.228,39","1,381","137,43",40,"177,43",79228.39,1.381,137.43,177.43,3981103,BC5938S,0001,IX,BC5938,Casco urbano / Pueblo
20078,477872,2375126BC5927S0001BQ,2,"81.551,91","1,421","137,79",40,"177,79",81551.91,1.421,137.79,177.79,2375126,BC5927S,0001,BQ,BC5927,Rafalet / Lluca / Covatelles
1009575,458294,3073341BC5927N0001ZH,2,"82.348,97","1,435","137,92",40,"177,92",82348.97,1.435,137.92,177.92,3073341,BC5927N,0001,ZH,BC5927,Rafalet / Lluca / Covatelles
1012430,478458,9882409BC4998S0001RA,2,"96.552,13","1,683","140,14",40,"180,14",96552.13,1.683,140.14,180.14,9882409,BC4998S,0001,RA,BC4998,Les Fonts / Castellans
1003582,463901,9877634BC4997N0001IO,2,"98.778,07","1,721","140,49",40,"180,49",98778.07,1.721,140.49,180.49,9877634,BC4997N,0001,IO,BC4997,Les Fonts / Castellans
1003275,452364,8989308BC4998N0001TE,2,"103.892,38","1,811","141,30",40,"181,30",103892.38,1.811,141.3,181.3,8989308,BC4998N,0001,TE,BC4998,Les Fonts / Castellans
1031559,487095,5246304BC5954N0001GM,2,"121.997,46","2,126","144,14",40,"184,14",121997.46,2.126,144.14,184.14,5246304,BC5954N,0001,GM,BC5954,Arenal / Canal / Montañar
1007644,487910,5386306BC5958N0001RX,2,"192.066,75","3,347","155,13",40,"195,13",192066.75,3.347,155.13,195.13,5386306,BC5958N,0001,RX,BC5958,Arenal / Canal / Montañar
1024613,492269,5227007BC5957N0009LD,3,"8.174,03","0,142","126,28",60,"186,28",8174.03,0.142,126.28,186.28,5227007,BC5957N,0009,LD,BC5957,Arenal / Canal / Montañar
1001186,466598,5754101BC5955S0039JI,3,"8.764,59","0,153","126,37",60,"186,37",8764.59,0.153,126.37,186.37,5754101,BC5955S,0039,JI,BC5955,Arenal / Canal / Montañar
1000673,468686,5481301BC5958S0026FE,3,"10.036,24","0,175","126,57",60,"186,57",10036.24,0.175,126.57,186.57,5481301,BC5958S,0026,FE,BC5958,Arenal / Canal / Montañar
1000686,483145,5481301BC5958S0035BO,3,"10.036,24","0,175","126,57",60,"186,57",10036.24,0.175,126.57,186.57,5481301,BC5958S,0035,BO,BC5958,Arenal / Canal / Montañar
1032216,487115,5378410BC5957N0002HY,3,"11.014,80","0,192","126,73",60,"186,73",11014.8,0.192,126.73,186.73,5378410,BC5957N,0002,HY,BC5957,Arenal / Canal / Montañar
1005223,491955,5555101BC5955N0080KE,3,"13.130,77","0,229","127,06",60,"187,06",13130.77,0.229,127.06,187.06,5555101,BC5955N,0080,KE,BC5955,Arenal / Canal / Montañar
1004566,499528,9315405BC5991S0001IL,3,"13.732,67","0,239","127,15",60,"187,15",13732.67,0.239,127.15,187.15,9315405,BC5991S,0001,IL,BC5991,Costa Nova / Balcón al Mar / Ambolo
1015886,506714,5454103BC5955S0166AY,3,"13.787,37","0,240","127,16",60,"187,16",13787.37,0.24,127.16,187.16,5454103,BC5955S,0166,AY,BC5955,Arenal / Canal / Montañar
1015853,476350,5454103BC5955S0017BG,3,"14.034,26","0,245","127,20",60,"187,20",14034.26,0.245,127.2,187.2,5454103,BC5955S,0017,BG,BC5955,Arenal / Canal / Montañar
1003181,492750,6749502BC5964N0002JT,3,"14.209,77","0,248","127,23",60,"187,23",14209.77,0.248,127.23,187.23,6749502,BC5964N,0002,JT,BC5964,Puerto / Aduanas
1001532,487171,5658008BC5955N0038AX,3,"14.252,52","0,248","127,24",60,"187,24",14252.52,0.248,127.24,187.24,5658008,BC5955N,0038,AX,BC5955,Arenal / Canal / Montañar
1026615,476480,4372807BC5947S0039JG,3,"14.638,76","0,255","127,30",60,"187,30",14638.76,0.255,127.3,187.3,4372807,BC5947S,0039,JG,BC5947,Casco urbano / Pueblo
1026610,502326,4372807BC5947S0034SP,3,"15.034,52","0,262","127,36",60,"187,36",15034.52,0.262,127.36,187.36,4372807,BC5947S,0034,SP,BC5947,Casco urbano / Pueblo
1001833,491866,5656509BC5955N0032QH,3,"15.408,15","0,269","127,42",60,"187,42",15408.15,0.269,127.42,187.42,5656509,BC5955N,0032,QH,BC5955,Arenal / Canal / Montañar
1024249,488068,4876901BC5947N0011JI,3,"16.305,74","0,284","127,56",60,"187,56",16305.74,0.284,127.56,187.56,4876901,BC5947N,0011,JI,BC5947,Casco urbano / Pueblo
1028864,462961,4873902BC5947S0017JX,3,"16.410,17","0,286","127,57",60,"187,57",16410.17,0.286,127.57,187.57,4873902,BC5947S,0017,JX,BC5947,Casco urbano / Pueblo
1024252,510297,4876901BC5947N0014BA,3,"16.815,15","0,293","127,64",60,"187,64",16815.15,0.293,127.64,187.64,4876901,BC5947N,0014,BA,BC5947,Casco urbano / Pueblo
1021461,477778,5560001BC5955N0147YI,3,"17.228,65","0,300","127,70",60,"187,70",17228.65,0.3,127.7,187.7,5560001,BC5955N,0147,YI,BC5955,Arenal / Canal / Montañar
1002726,488692,6550301BC5965S0067UI,3,"17.343,94","0,302","127,72",60,"187,72",17343.94,0.302,127.72,187.72,6550301,BC5965S,0067,UI,BC5965,Puerto / Aduanas
1020288,488580,6550301BC5965S0090ZX,3,"17.343,94","0,302","127,72",60,"187,72",17343.94,0.302,127.72,187.72,6550301,BC5965S,0090,ZX,BC5965,Puerto / Aduanas
1001197,485256,5754101BC5955S0031OM,3,"17.529,25","0,305","127,75",60,"187,75",17529.25,0.305,127.75,187.75,5754101,BC5955S,0031,OM,BC5955,Arenal / Canal / Montañar
1013959,490801,5382701BC5958S0052FB,3,"17.936,24","0,313","127,81",60,"187,81",17936.24,0.313,127.81,187.81,5382701,BC5958S,0052,FB,BC5958,Arenal / Canal / Montañar
1012902,458594,7339001BC5973N0077YM,3,"18.502,97","0,322","127,90",60,"187,90",18502.97,0.322,127.9,187.9,7339001,BC5973N,0077,YM,BC5973,Tosalet / Cap Martí
1002596,453790,6749501BC5964N0060WX,3,"18.535,27","0,323","127,91",60,"187,91",18535.27,0.323,127.91,187.91,6749501,BC5964N,0060,WX,BC5964,Puerto / Aduanas
1008967,511280,5454113BC5955S0055JK,3,"18.582,08","0,324","127,91",60,"187,91",18582.08,0.324,127.91,187.91,5454113,BC5955S,0055,JK,BC5955,Arenal / Canal / Montañar
1021791,424725,5172002BC5957S0066PF,3,"18.804,80","0,328","127,95",60,"187,95",18804.8,0.328,127.95,187.95,5172002,BC5957S,0066,PF,BC5957,Arenal / Canal / Montañar
1013149,464841,5760101BC5956S0078DY,3,"19.014,95","0,331","127,98",60,"187,98",19014.95,0.331,127.98,187.98,5760101,BC5956S,0078,DY,BC5956,Arenal / Canal / Montañar
1015272,496933,5380303BC5957N0026SQ,3,"19.930,97","0,347","128,13",60,"188,13",19930.97,0.347,128.13,188.13,5380303,BC5957N,0026,SQ,BC5957,Arenal / Canal / Montañar
1020943,469197,5760101BC5956S0034RB,3,"21.296,75","0,371","128,34",60,"188,34",21296.75,0.371,128.34,188.34,5760101,BC5956S,0034,RB,BC5956,Arenal / Canal / Montañar
1013208,500067,5760101BC5956S0012AR,3,"21.677,05","0,378","128,40",60,"188,40",21677.05,0.378,128.4,188.4,5760101,BC5956S,0012,AR,BC5956,Arenal / Canal / Montañar
1002159,494198,6846006BC5964N0032IE,3,"23.853,99","0,416","128,74",60,"188,74",23853.99,0.416,128.74,188.74,6846006,BC5964N,0032,IE,BC5964,Puerto / Aduanas
1003016,511122,6352010BC5965S0012SF,3,"25.102,94","0,437","128,94",60,"188,94",25102.94,0.437,128.94,188.94,6352010,BC5965S,0012,SF,BC5965,Puerto / Aduanas
1032239,495480,4169505BC5946N0041WS,3,"26.463,62","0,461","129,15",60,"189,15",26463.62,0.461,129.15,189.15,4169505,BC5946N,0041,WS,BC5946,Casco urbano / Pueblo
1001579,477755,5656503BC5955N0025SS,3,"28.505,12","0,497","129,47",60,"189,47",28505.12,0.497,129.47,189.47,5656503,BC5955N,0025,SS,BC5955,Arenal / Canal / Montañar
1020353,460940,4778301BC5947N0109GS,3,"29.422,40","0,513","129,61",60,"189,61",29422.4,0.513,129.61,189.61,4778301,BC5947N,0109,GS,BC5947,Casco urbano / Pueblo
10000474,507345,4475719BC5947N0016GD,3,"33.576,93","0,585","130,27",60,"190,27",33576.93,0.585,130.27,190.27,4475719,BC5947N,0016,GD,BC5947,Casco urbano / Pueblo
1010193,486644,5378406BC5957N0002UY,3,"37.116,56","0,647","130,82",60,"190,82",37116.56,0.647,130.82,190.82,5378406,BC5957N,0002,UY,BC5957,Arenal / Canal / Montañar
1024097,496759,5174002BC5957S0037MJ,3,"38.252,84","0,667","131,00",60,"191,00",38252.84,0.667,131.0,191.0,5174002,BC5957S,0037,MJ,BC5957,Arenal / Canal / Montañar
1012055,510120,5378502BC5957N0001BT,3,"42.056,09","0,733","131,60",60,"191,60",42056.09,0.733,131.6,191.6,5378502,BC5957N,0001,BT,BC5957,Arenal / Canal / Montañar
1012071,510120,5378502BC5957N0001BT,3,"42.056,09","0,733","131,60",60,"191,60",42056.09,0.733,131.6,191.6,5378502,BC5957N,0001,BT,BC5957,Arenal / Canal / Montañar
1017511,510120,5378502BC5957N0001BT,3,"42.056,09","0,733","131,60",60,"191,60",42056.09,0.733,131.6,191.6,5378502,BC5957N,0001,BT,BC5957,Arenal / Canal / Montañar
1027078,503954,5457801BC5955S0031UM,3,"43.506,16","0,758","131,82",60,"191,82",43506.16,0.758,131.82,191.82,5457801,BC5955S,0031,UM,BC5955,Arenal / Canal / Montañar
1018824,481044,5174001BC5957S0063IA,3,"50.395,22","0,878","132,90",60,"192,90",50395.22,0.878,132.9,192.9,5174001,BC5957S,0063,IA,BC5957,Arenal / Canal / Montañar
1012617,478004,3664310BC5937S0001ZT,3,"60.647,69","1,057","134,51",60,"194,51",60647.69,1.057,134.51,194.51,3664310,BC5937S,0001,ZT,BC5937,Casco urbano / Pueblo
1012635,478004,3664310BC5937S0001ZT,3,"60.647,69","1,057","134,51",60,"194,51",60647.69,1.057,134.51,194.51,3664310,BC5937S,0001,ZT,BC5937,Casco urbano / Pueblo
1032077,478004,3664310BC5937S0001ZT,3,"60.647,69","1,057","134,51",60,"194,51",60647.69,1.057,134.51,194.51,3664310,BC5937S,0001,ZT,BC5937,Casco urbano / Pueblo
1012447,475838,0084929BC4998S0001GA,3,"79.628,32","1,388","137,49",60,"197,49",79628.32,1.388,137.49,197.49,0084929,BC4998S,0001,GA,BC4998,Les Fonts / Castellans
1026558,506935,3664211BC5937S0001ET,4,"6.303,68","0,110","125,99",80,"205,99",6303.68,0.11,125.99,205.99,3664211,BC5937S,0001,ET,BC5937,Casco urbano / Pueblo
1005926,477080,5482705BC5958S0003IO,4,"8.162,02","0,142","126,28",80,"206,28",8162.02,0.142,126.28,206.28,5482705,BC5958S,0003,IO,BC5958,Arenal / Canal / Montañar
1024611,488387,5227007BC5957N0007JA,4,"8.174,03","0,142","126,28",80,"206,28",8174.03,0.142,126.28,206.28,5227007,BC5957N,0007,JA,BC5957,Arenal / Canal / Montañar
1024607,437251,5227007BC5957N0002SY,4,"8.174,03","0,142","126,28",80,"206,28",8174.03,0.142,126.28,206.28,5227007,BC5957N,0002,SY,BC5957,Arenal / Canal / Montañar
1024619,489837,5227007BC5957N0017QK,4,"8.174,03","0,142","126,28",80,"206,28",8174.03,0.142,126.28,206.28,5227007,BC5957N,0017,QK,BC5957,Arenal / Canal / Montañar
1026206,491773,3562821BC5937S0003ZU,4,"8.467,50","0,148","126,33",80,"206,33",8467.5,0.148,126.33,206.33,3562821,BC5937S,0003,ZU,BC5937,Casco urbano / Pueblo
1001029,501758,5754101BC5955S0033AW,4,"8.764,59","0,153","126,37",80,"206,37",8764.59,0.153,126.37,206.37,5754101,BC5955S,0033,AW,BC5955,Arenal / Canal / Montañar
1001095,497664,5754101BC5955S0050XD,4,"8.764,59","0,153","126,37",80,"206,37",8764.59,0.153,126.37,206.37,5754101,BC5955S,0050,XD,BC5955,Arenal / Canal / Montañar
1001138,458977,5754101BC5955S0038HU,4,"8.764,59","0,153","126,37",80,"206,37",8764.59,0.153,126.37,206.37,5754101,BC5955S,0038,HU,BC5955,Arenal / Canal / Montañar
1005883,511225,3976204BC5937N0002SZ,4,"8.909,15","0,155","126,40",80,"206,40",8909.15,0.155,126.4,206.4,3976204,BC5937N,0002,SZ,BC5937,Casco urbano / Pueblo
1009167,509738,3562813BC5937S0005QO,4,"9.505,44","0,166","126,49",80,"206,49",9505.44,0.166,126.49,206.49,3562813,BC5937S,0005,QO,BC5937,Casco urbano / Pueblo
1015719,500103,3664215BC5937S0001HT,4,"9.937,51","0,173","126,56",80,"206,56",9937.51,0.173,126.56,206.56,3664215,BC5937S,0001,HT,BC5937,Casco urbano / Pueblo
1008759,488061,3769808BC5936N0001ZE,4,"10.136,33","0,177","126,59",80,"206,59",10136.33,0.177,126.59,206.59,3769808,BC5936N,0001,ZE,BC5936,Casco urbano / Pueblo
1011631,488599,5376604BC5957S0039GL,4,"10.987,27","0,191","126,72",80,"206,72",10987.27,0.191,126.72,206.72,5376604,BC5957S,0039,GL,BC5957,Arenal / Canal / Montañar
1011687,486435,5376604BC5957S0026TO,4,"10.987,27","0,191","126,72",80,"206,72",10987.27,0.191,126.72,206.72,5376604,BC5957S,0026,TO,BC5957,Arenal / Canal / Montañar
1015249,480687,5381803BC5958S0005XA,4,"11.066,75","0,193","126,74",80,"206,74",11066.75,0.193,126.74,206.74,5381803,BC5958S,0005,XA,BC5958,Arenal / Canal / Montañar
1015138,457787,5381803BC5958S0007QD,4,"11.066,75","0,193","126,74",80,"206,74",11066.75,0.193,126.74,206.74,5381803,BC5958S,0007,QD,BC5958,Arenal / Canal / Montañar
1012699,498222,5481004BC5958S0002AI,4,"11.235,96","0,196","126,76",80,"206,76",11235.96,0.196,126.76,206.76,5481004,BC5958S,0002,AI,BC5958,Arenal / Canal / Montañar
1005260,476345,5555101BC5955N0035AL,4,"11.251,13","0,196","126,76",80,"206,76",11251.13,0.196,126.76,206.76,5555101,BC5955N,0035,AL,BC5955,Arenal / Canal / Montañar
1005287,493232,5555101BC5955N0044JW,4,"11.472,01","0,200","126,80",80,"206,80",11472.01,0.2,126.8,206.8,5555101,BC5955N,0044,JW,BC5955,Arenal / Canal / Montañar
1005241,510838,5555101BC5955N0039GM,4,"11.497,88","0,200","126,80",80,"206,80",11497.88,0.2,126.8,206.8,5555101,BC5955N,0039,GM,BC5955,Arenal / Canal / Montañar
1015996,456058,5454103BC5955S0088QL,4,"11.690,61","0,204","126,83",80,"206,83",11690.61,0.204,126.83,206.83,5454103,BC5955S,0088,QL,BC5955,Arenal / Canal / Montañar
1015969,480019,5454103BC5955S0096YQ,4,"11.704,25","0,204","126,84",80,"206,84",11704.25,0.204,126.84,206.84,5454103,BC5955S,0096,YQ,BC5955,Arenal / Canal / Montañar
1015904,499277,5454103BC5955S0152MK,4,"11.708,82","0,204","126,84",80,"206,84",11708.82,0.204,126.84,206.84,5454103,BC5955S,0152,MK,BC5955,Arenal / Canal / Montañar
1015878,489594,5454103BC5955S0025WB,4,"11.708,82","0,204","126,84",80,"206,84",11708.82,0.204,126.84,206.84,5454103,BC5955S,0025,WB,BC5955,Arenal / Canal / Montañar
1014642,486126,3762822BC5937S0001ST,4,"12.121,05","0,211","126,90",80,"206,90",12121.05,0.211,126.9,206.9,3762822,BC5937S,0001,ST,BC5937,Casco urbano / Pueblo
1011020,485299,5762013BC5956S0040WM,4,"12.202,52","0,213","126,91",80,"206,91",12202.52,0.213,126.91,206.91,5762013,BC5956S,0040,WM,BC5956,Arenal / Canal / Montañar
1012328,489399,3966426BC5937S0001DT,4,"12.310,55","0,215","126,93",80,"206,93",12310.55,0.215,126.93,206.93,3966426,BC5937S,0001,DT,BC5937,Casco urbano / Pueblo
1005219,511274,5555101BC5955N0070AL,4,"12.426,68","0,217","126,95",80,"206,95",12426.68,0.217,126.95,206.95,5555101,BC5955N,0070,AL,BC5955,Arenal / Canal / Montañar
1001644,495189,5656508BC5955N0011MQ,4,"12.427,12","0,217","126,95",80,"206,95",12427.12,0.217,126.95,206.95,5656508,BC5955N,0011,MQ,BC5955,Arenal / Canal / Montañar
1005202,511276,5555101BC5955N0069DZ,4,"12.725,29","0,222","127,00",80,"207,00",12725.29,0.222,127.0,207.0,5555101,BC5955N,0069,DZ,BC5955,Arenal / Canal / Montañar
1012899,510124,7293009BC5974S0004UL,4,"12.969,63","0,226","127,03",80,"207,03",12969.63,0.226,127.03,207.03,7293009,BC5974S,0004,UL,BC5974,Portitxol / Toscal / Trencall
1020887,493329,3373515BC5937S0001DT,4,"13.122,18","0,229","127,06",80,"207,06",13122.18,0.229,127.06,207.06,3373515,BC5937S,0001,DT,BC5937,Casco urbano / Pueblo
1005224,492041,5555101BC5955N0081LR,4,"13.130,77","0,229","127,06",80,"207,06",13130.77,0.229,127.06,207.06,5555101,BC5955N,0081,LR,BC5955,Arenal / Canal / Montañar
1001142,509219,5754101BC5955S0036FT,4,"13.146,91","0,229","127,06",80,"207,06",13146.91,0.229,127.06,207.06,5754101,BC5955S,0036,FT,BC5955,Arenal / Canal / Montañar
1011684,460110,5469004BC5956N0019KE,4,"13.401,04","0,234","127,10",80,"207,10",13401.04,0.234,127.1,207.1,5469004,BC5956N,0019,KE,BC5956,Arenal / Canal / Montañar
1002485,482332,6749502BC5964N0023OB,4,"13.669,82","0,238","127,14",80,"207,14",13669.82,0.238,127.14,207.14,6749502,BC5964N,0023,OB,BC5964,Puerto / Aduanas
1023059,477852,4575002BC5947S0015DB,4,"13.721,46","0,239","127,15",80,"207,15",13721.46,0.239,127.15,207.15,4575002,BC5947S,0015,DB,BC5947,Casco urbano / Pueblo
1015807,480769,5454103BC5955S0091QL,4,"13.801,01","0,241","127,16",80,"207,16",13801.01,0.241,127.16,207.16,5454103,BC5955S,0091,QL,BC5955,Arenal / Canal / Montañar
1015917,509817,5454103BC5955S0121QL,4,"13.805,53","0,241","127,17",80,"207,17",13805.53,0.241,127.17,207.17,5454103,BC5955S,0121,QL,BC5955,Arenal / Canal / Montañar
1011990,490458,3463013BC5937S0001QT,4,"13.839,98","0,241","127,17",80,"207,17",13839.98,0.241,127.17,207.17,3463013,BC5937S,0001,QT,BC5937,Casco urbano / Pueblo
1009732,488861,5178002BC5957N0058SQ,4,"13.901,52","0,242","127,18",80,"207,18",13901.52,0.242,127.18,207.18,5178002,BC5957N,0058,SQ,BC5957,Arenal / Canal / Montañar
